Id,Age,Height_Cm,Weight_Kgs,Overall_Rating,Potential,Value_Euro,International_Reputation(1-5),Skill_Moves(1-5),Crossing,Finishing,Heading_Accuracy,Short_Passing,Volleys,Dribbling,Curve,Freekick_Accuracy,Long_Passing,Ball_Control,Acceleration,Sprint_Speed,Agility,Reactions,Balance,Shot_Power,Jumping,Stamina,Strength,Long_Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,Standing_Tackle,Sliding_Tackle,Gk_Diving,Gk_Handling,Gk_Kicking,Gk_Positioning,Gk_Reflexes
245449,22,162.56,62.1,58,63,170000,1,2,61,42,33,58,40,58,47,42,52,58,79,73,76,52,96,46,51,51,28,41,47,39,50,42,41,44,31,48,44,10,15,8,7,11
243913,18,154.94,69.9,58,75,260000,1,2,43,56,49,53,51,60,53,35,47,51,69,67,65,54,63,61,63,72,60,56,45,27,57,58,70,55,36,19,20,11,7,14,9,11
194248,37,172.72,72.1,58,58,50000,1,3,66,55,46,68,45,64,62,69,62,66,34,43,64,60,69,51,33,49,63,64,45,62,50,68,49,58,28,41,36,15,6,16,15,11
240584,19,185.42,79.8,58,70,160000,1,1,14,5,10,20,9,6,11,12,25,12,28,24,37,53,41,17,64,16,49,5,23,9,4,36,17,42,13,14,12,61,59,60,52,58
240328,23,152.4,69.9,58,67,170000,1,2,56,44,38,54,39,57,53,62,51,55,75,73,60,57,51,48,55,59,56,50,58,55,54,42,38,39,54,56,54,8,12,9,7,5
235975,22,172.72,77.1,58,69,220000,1,2,49,62,53,47,44,60,32,32,47,59,74,70,69,56,71,55,68,54,67,49,47,19,59,47,61,42,58,16,13,8,14,6,11,13
235719,22,175.26,69.9,58,70,230000,1,2,54,50,26,58,52,64,55,52,45,61,66,64,73,56,74,53,42,40,34,41,30,25,53,55,59,56,40,25,25,5,6,5,8,14
225991,25,175.26,64.9,58,61,130000,1,2,54,29,47,64,32,51,37,40,52,52,56,74,76,52,79,49,76,75,53,30,54,52,34,50,47,40,55,53,51,14,15,10,9,13
246982,24,152.4,73.9,58,64,180000,1,2,31,63,62,52,52,53,41,28,30,52,63,61,55,54,67,58,65,51,54,56,31,12,49,47,61,54,15,11,16,6,8,9,13,11
242118,21,172.72,64.9,58,67,200000,1,2,60,58,43,54,45,58,45,46,53,62,64,63,57,40,73,59,47,62,40,41,32,26,53,53,64,53,30,28,32,7,8,14,8,8
237254,18,154.94,81.2,58,71,220000,1,2,30,61,50,44,37,57,44,31,31,59,68,69,59,54,60,46,59,55,72,52,35,18,60,46,70,46,31,12,12,5,14,13,7,7
247236,20,152.4,74.8,58,67,160000,1,2,44,37,53,48,24,57,31,32,40,46,75,77,54,55,67,36,62,65,59,22,59,54,55,45,40,50,56,61,59,10,6,13,11,14
246724,18,154.94,64,58,74,250000,1,3,53,50,48,54,49,60,57,51,52,57,79,82,83,50,84,56,63,65,43,52,42,24,51,57,48,52,34,40,36,10,14,14,12,6
238788,21,185.42,83,58,70,180000,1,1,23,13,30,51,20,21,38,19,48,14,28,33,37,55,51,35,66,45,66,11,34,29,8,48,32,51,10,25,25,56,61,60,49,63
244931,20,170.18,68.9,58,70,220000,1,2,42,36,55,66,34,51,40,41,64,58,73,68,57,51,79,52,57,58,49,38,63,60,40,54,53,44,57,65,61,8,14,15,11,9
244163,22,152.4,72.1,58,67,200000,1,2,54,49,52,61,48,55,42,42,57,58,66,67,71,48,69,51,65,68,58,55,41,38,51,52,47,54,50,33,32,14,5,8,13,11
230083,20,170.18,66.2,58,72,280000,1,2,32,68,46,39,45,52,38,28,38,60,75,68,61,45,61,58,61,49,59,48,27,10,58,43,61,48,24,10,14,10,8,8,10,10
239042,24,152.4,67.1,58,65,180000,1,3,42,50,42,65,32,54,63,55,62,56,62,64,65,55,67,62,63,66,62,58,65,42,53,57,65,52,46,47,50,13,10,13,14,12
244417,19,193.04,89.8,58,72,210000,1,1,12,8,14,22,7,8,10,9,20,18,27,36,32,51,33,25,58,19,70,13,31,12,8,28,14,22,15,14,13,61,51,57,47,70
234177,19,154.94,79.8,58,75,280000,1,3,29,58,47,45,54,58,45,29,42,57,78,79,75,49,76,60,56,55,64,54,29,17,51,42,56,48,27,16,17,5,14,9,13,6
246720,29,172.72,72.1,58,58,100000,1,2,39,23,49,36,28,41,26,31,34,36,85,83,75,61,76,21,77,63,49,21,64,63,41,33,37,56,55,54,59,13,12,15,7,9
241344,22,154.94,64.9,58,65,180000,1,2,54,45,58,57,50,57,48,49,53,56,73,77,77,55,69,58,68,59,65,44,51,33,46,54,49,63,34,39,38,10,13,14,14,13
247487,18,152.4,72.1,58,72,230000,1,2,37,27,57,55,30,28,31,29,53,44,58,57,56,54,59,41,58,54,56,32,61,61,27,36,43,42,55,60,60,11,10,8,13,14
228799,23,182.88,79.8,58,67,200000,1,2,49,53,52,56,53,57,41,39,48,58,66,68,72,55,75,54,60,66,61,52,53,49,56,57,40,46,51,59,56,14,12,11,7,13
247486,19,175.26,68.9,58,70,210000,1,2,58,54,47,61,53,60,52,49,58,57,57,61,60,48,60,51,46,52,49,46,29,28,59,58,60,55,28,31,30,7,13,9,13,9
234941,21,185.42,71.2,58,72,250000,1,2,56,31,41,45,31,58,31,28,38,50,80,82,62,50,59,41,62,75,73,32,49,52,51,38,42,42,48,54,56,13,14,12,10,8
225981,22,198.12,76.2,58,66,140000,1,1,20,13,12,25,17,19,17,17,22,22,35,41,28,50,50,18,42,38,66,16,43,11,14,18,23,49,12,20,20,60,63,60,50,58
231356,22,152.4,79.8,58,69,190000,1,3,44,61,30,55,44,65,51,32,43,64,85,86,87,42,80,52,74,87,68,35,69,42,64,52,43,55,57,55,43,14,9,15,7,6
240059,21,175.26,68,58,66,190000,1,2,54,45,38,59,43,61,53,45,52,57,76,75,72,52,70,50,57,49,47,41,51,28,53,56,45,57,30,31,34,12,11,5,11,10
239546,21,185.42,79.8,58,69,170000,1,1,10,7,13,16,7,12,14,15,21,9,33,21,24,45,43,18,63,26,53,6,26,14,8,28,16,37,10,11,15,59,57,60,57,62
213690,23,182.88,72.1,58,66,180000,1,2,56,40,50,62,33,56,54,36,57,59,74,73,71,52,71,60,67,67,61,43,57,54,52,54,46,54,54,57,54,14,10,15,11,8
239800,18,175.26,68.9,58,77,230000,1,2,52,32,45,57,30,54,31,28,44,54,72,71,66,60,78,38,58,58,54,29,55,58,44,38,33,46,56,57,53,15,10,12,9,12
244407,19,175.26,68,58,75,260000,1,2,43,37,38,66,43,57,44,38,61,64,56,64,61,53,74,45,60,52,48,44,44,31,52,65,49,61,50,43,50,8,7,8,11,14
238775,20,170.18,54,58,71,240000,1,2,47,52,37,60,47,58,43,38,53,60,68,69,80,47,94,59,48,75,29,40,33,22,53,53,59,59,42,27,26,9,14,13,8,7
231351,22,187.96,86.2,58,68,160000,1,1,17,8,12,29,8,13,15,13,28,35,23,26,22,44,35,22,60,24,64,9,29,9,4,46,21,46,11,9,13,57,56,63,60,62
213676,23,198.12,82.1,58,66,140000,1,1,15,12,17,24,12,15,18,13,26,23,22,25,33,53,60,21,60,32,71,14,25,19,12,33,28,44,17,13,16,56,58,52,62,56
243371,18,185.42,69.9,58,76,250000,1,3,31,59,51,50,48,59,40,34,34,59,79,77,79,45,66,58,69,59,58,55,46,19,56,50,52,46,33,23,22,8,6,8,9,10
242603,19,198.12,84.8,58,74,240000,1,2,22,24,61,52,30,27,26,30,45,31,52,52,31,44,32,38,70,51,85,25,52,46,24,48,35,51,54,64,56,15,11,12,14,14
236459,24,172.72,73,58,63,140000,1,2,51,21,44,58,32,48,43,41,49,54,67,69,58,53,71,26,62,57,73,32,57,55,46,45,34,49,54,59,58,12,9,12,10,10
228779,22,187.96,78,58,68,180000,1,2,18,19,63,47,27,37,25,23,40,56,46,55,51,42,52,42,66,31,68,31,64,56,20,24,22,46,57,55,52,8,8,10,8,9
243626,23,187.96,83.9,58,65,150000,1,2,20,50,60,32,47,45,20,23,23,47,61,62,62,46,52,52,73,56,86,46,63,52,53,28,30,38,53,56,54,10,8,11,15,11
240809,18,193.04,78.9,58,73,200000,1,1,9,9,13,23,8,13,12,16,27,14,33,34,32,42,33,33,38,27,63,11,22,9,6,38,22,47,15,11,9,60,60,52,58,60
237225,21,154.94,74.8,58,70,200000,1,2,28,26,55,49,29,43,32,33,51,49,64,69,48,53,74,51,76,69,62,41,66,57,28,31,51,47,59,53,52,5,15,15,12,10
242600,19,185.42,73.9,58,71,230000,1,2,38,47,49,61,45,56,37,37,54,61,73,70,71,61,67,48,70,64,57,44,56,46,59,59,41,56,57,48,46,9,13,14,10,9
207528,24,185.42,74.8,58,64,130000,1,1,13,14,14,25,19,14,15,20,22,19,34,27,38,60,44,22,56,27,51,12,35,19,7,32,19,49,29,20,12,59,59,51,52,60
246951,21,175.26,77.1,58,67,200000,1,3,54,55,41,51,39,59,56,68,45,59,79,79,70,44,70,56,42,52,51,41,42,21,55,54,47,52,29,26,21,13,10,6,8,13
243878,23,187.96,78.9,58,66,140000,1,1,10,6,11,20,5,9,10,11,24,12,28,33,29,54,40,23,67,24,68,5,28,10,6,29,13,41,7,8,13,57,58,52,56,59
243622,29,193.04,88,58,58,100000,1,2,45,20,59,50,23,53,27,23,38,55,54,55,43,55,62,32,69,60,69,20,55,57,25,31,32,39,61,64,59,10,7,11,12,12
224421,23,193.04,83,58,63,170000,1,2,48,38,61,63,44,54,50,49,60,61,52,51,51,59,46,56,32,63,82,48,63,53,42,51,52,57,55,58,56,8,7,9,10,16
246948,21,154.94,71.2,58,72,280000,1,2,52,60,56,64,34,57,61,59,59,58,71,65,59,55,66,63,61,59,61,55,55,39,58,59,38,54,40,44,38,10,14,11,9,10
245410,20,152.4,73.9,58,73,250000,1,2,27,23,57,36,34,32,26,35,38,44,57,56,47,51,68,46,65,55,53,25,48,52,25,30,41,43,57,72,67,9,8,12,10,14
231330,23,175.26,64.9,58,67,170000,1,2,40,32,53,55,34,50,36,35,50,53,64,67,63,58,68,58,70,67,73,33,70,58,34,41,38,42,60,57,55,14,13,12,6,8
236961,19,154.94,78,58,75,260000,1,2,39,58,52,54,39,49,43,36,43,57,64,56,59,61,62,56,61,65,66,57,28,15,57,55,68,57,15,16,21,6,10,8,11,14
236960,20,175.26,71.2,58,75,270000,1,2,59,44,44,66,50,56,53,49,59,61,64,62,68,53,74,52,62,54,47,51,52,54,45,53,51,54,58,52,43,5,8,6,15,10
247199,20,152.4,72.1,58,68,200000,1,2,38,58,55,46,47,62,48,33,35,53,74,70,67,54,70,58,63,63,53,47,32,15,60,49,60,54,17,11,12,7,12,6,7,13
243871,18,152.4,64.9,58,74,250000,1,2,57,54,48,63,49,62,61,50,61,64,61,51,58,57,61,55,57,42,37,46,50,29,55,61,63,63,29,52,55,9,15,13,15,14
235166,21,165.1,64.9,58,64,150000,1,2,58,38,40,52,32,58,56,47,50,56,72,72,77,45,79,45,73,67,58,36,60,54,48,53,35,59,56,54,56,6,10,13,8,7
231582,21,175.26,74.8,58,68,210000,1,2,47,57,51,53,34,54,35,34,40,54,77,75,78,50,74,51,72,36,75,43,43,18,59,41,54,52,39,21,19,14,8,14,11,8
228510,26,193.04,88,58,61,160000,1,2,29,60,63,49,45,57,29,30,30,54,53,53,45,48,41,58,69,62,86,46,56,23,58,55,62,57,32,21,22,11,11,11,16,9
245404,20,175.26,68,58,70,220000,1,2,53,55,34,53,49,59,45,39,47,59,81,80,84,38,69,59,46,52,41,43,51,29,51,52,51,49,25,30,22,11,9,12,5,6
236955,20,182.88,76.2,58,65,180000,1,2,28,63,51,45,36,50,42,25,29,51,78,82,69,55,58,53,64,62,64,43,23,14,58,46,54,42,32,14,12,14,13,11,6,7
243354,21,185.42,76.2,58,69,220000,1,2,54,43,49,59,49,64,58,40,57,58,68,64,69,54,73,40,53,46,43,33,40,25,52,55,39,58,38,48,43,15,6,6,7,11
227738,23,190.5,88,58,64,150000,1,2,29,18,51,40,24,26,28,26,39,42,56,59,39,51,42,34,74,58,75,19,45,54,31,33,36,54,58,57,63,12,9,9,7,14
243608,19,152.4,72.1,58,75,230000,1,3,60,42,37,54,41,62,59,55,52,61,87,83,77,47,75,57,42,65,45,48,55,44,47,52,49,58,50,52,50,14,6,5,8,8
240791,22,187.96,78.9,58,69,170000,1,1,13,8,14,24,8,7,12,14,23,19,31,31,26,52,38,24,48,18,57,9,25,12,8,40,11,38,21,13,14,56,62,54,54,60
233367,22,152.4,68.9,58,65,180000,1,2,59,45,49,60,49,64,48,42,55,59,64,62,57,45,69,59,59,64,52,49,35,29,40,58,59,52,30,38,37,6,7,13,5,7
245142,20,175.26,72.1,58,69,210000,1,2,45,42,40,68,46,61,46,47,65,60,68,63,65,53,71,56,57,48,56,41,41,28,42,59,52,54,39,33,41,14,11,14,10,8
241046,18,160.02,59,58,81,280000,1,2,46,60,54,52,45,52,43,42,39,55,74,77,70,64,89,54,69,53,42,55,36,24,58,51,61,59,29,26,25,8,8,5,8,10
244885,20,152.4,73.9,58,68,180000,1,2,49,32,44,55,35,54,44,44,51,57,67,66,61,64,69,60,57,73,58,42,65,57,32,49,47,55,51,53,54,6,12,9,9,13
236437,20,167.64,69.9,58,75,270000,1,2,44,62,49,60,41,58,43,36,57,57,65,65,67,54,71,56,63,67,53,44,31,45,51,52,59,49,41,50,50,14,6,14,10,7
235413,19,190.5,78,58,73,210000,1,1,12,19,12,29,19,27,10,13,15,28,26,22,32,53,29,18,33,23,61,16,41,23,11,41,13,43,8,24,25,57,58,54,55,62
221845,26,190.5,69.9,58,63,120000,1,1,17,12,14,24,15,19,14,17,22,18,39,33,32,53,46,18,43,33,33,17,21,19,18,36,19,26,29,17,11,55,57,56,63,57
245139,21,170.18,64.9,58,68,210000,1,2,57,48,40,59,46,62,54,50,52,60,61,65,56,58,66,57,58,52,40,46,45,26,51,56,53,58,42,40,43,6,12,9,6,12
242579,22,193.04,88,58,69,170000,1,1,14,8,10,23,5,7,11,13,17,19,15,29,28,52,39,15,42,17,64,6,20,9,8,28,19,48,17,12,11,61,58,54,54,60
241299,23,187.96,78,58,66,160000,1,2,30,16,48,29,26,26,21,27,24,29,48,65,35,48,54,32,70,69,77,25,45,55,28,33,35,45,70,62,56,12,7,6,6,12
222867,24,154.94,69.9,58,64,150000,1,2,51,23,43,46,23,49,27,29,35,48,73,70,62,56,66,26,61,60,63,29,52,50,43,36,39,45,54,69,63,16,8,10,15,11
246930,18,190.5,78.9,58,75,250000,1,2,34,60,66,53,45,53,39,29,27,59,67,66,60,49,48,51,66,54,64,47,42,25,55,48,56,44,26,30,25,5,6,7,10,14
236946,21,175.26,74.8,58,64,150000,1,2,45,38,46,59,30,55,35,33,58,61,62,66,61,60,60,49,61,67,62,35,52,58,55,60,42,41,55,60,50,9,9,6,7,14
240786,19,154.94,69.9,58,66,140000,1,2,52,32,52,49,30,54,44,34,41,56,70,66,54,51,67,41,52,63,53,28,57,56,48,39,41,45,54,59,56,14,11,6,9,7
247178,24,154.94,73,58,63,120000,1,1,13,5,11,37,8,5,10,12,17,18,30,16,24,47,43,23,61,26,45,8,23,14,5,28,18,23,5,12,10,52,59,61,58,64
242058,23,154.94,69.9,58,64,150000,1,2,39,30,45,65,31,54,31,38,63,60,64,62,66,46,55,43,55,58,63,34,58,49,49,58,35,45,51,58,47,11,9,5,14,7
247433,19,185.42,82.1,58,72,240000,1,2,44,28,59,39,32,33,35,35,37,41,57,60,54,48,52,39,62,59,68,30,48,54,28,31,56,40,56,62,60,6,10,12,7,7
243593,20,170.18,59,58,70,220000,1,3,47,54,42,57,50,65,51,51,53,67,62,63,58,54,87,60,56,45,33,51,47,24,41,56,54,61,25,38,42,13,13,8,14,15
244360,22,187.96,73,58,69,190000,1,2,26,26,45,30,30,32,22,23,28,43,60,70,41,48,55,35,68,54,77,19,64,52,21,35,37,46,59,62,58,9,7,8,7,10
238983,19,182.88,83.9,58,75,260000,1,2,54,61,53,50,41,62,37,24,28,58,71,70,67,50,70,55,69,54,73,46,45,13,52,45,49,44,20,28,18,11,7,10,13,12
226438,22,154.94,69.9,58,67,170000,1,2,50,32,56,47,28,60,31,33,28,55,61,53,67,55,55,31,57,71,64,29,68,56,45,32,36,39,54,60,63,9,14,15,10,14
229252,22,187.96,83,58,69,170000,1,1,14,12,13,44,11,14,16,13,38,20,55,58,58,60,56,25,58,38,63,16,22,12,11,32,25,35,18,15,19,62,57,53,50,58
242307,21,165.1,68.9,58,70,200000,1,2,49,38,54,61,41,57,46,48,61,55,63,57,55,59,67,60,56,46,54,36,68,56,35,40,46,48,55,60,62,13,10,10,8,8
245378,22,167.64,68,58,66,160000,1,2,49,37,38,61,33,54,36,56,57,57,69,72,79,56,84,54,59,78,45,39,58,54,52,55,53,54,49,56,49,9,11,9,5,11
202881,26,154.94,71.2,58,60,130000,1,2,57,53,55,57,52,57,55,53,56,57,63,59,63,54,67,59,80,72,59,57,74,58,57,58,57,56,45,57,54,7,8,10,8,9
235135,23,182.88,74.8,58,62,170000,1,3,56,57,38,60,43,62,53,35,51,61,66,61,56,40,61,55,59,64,65,49,29,25,46,49,50,49,23,28,26,11,7,14,15,14
222335,27,172.72,64.9,58,59,140000,1,2,43,61,54,64,39,56,36,37,59,55,76,74,73,56,80,58,66,42,58,57,60,45,64,61,51,44,56,53,50,6,10,14,13,16
194430,37,185.42,76.2,58,58,20000,1,1,21,12,24,12,17,21,14,20,22,17,36,34,33,47,32,16,53,30,49,20,43,12,8,29,25,37,24,14,21,58,59,55,59,57
232829,21,182.88,77.1,58,71,250000,1,2,23,61,54,41,56,52,42,32,24,50,77,81,60,52,55,57,67,60,71,56,26,12,54,46,58,57,20,12,13,9,10,14,9,14
188795,29,182.88,76.2,58,58,130000,1,2,31,54,48,56,55,58,38,33,48,53,78,76,71,52,65,59,78,65,68,49,38,29,58,54,38,58,37,16,18,6,15,16,7,6
246650,20,152.4,76.2,58,67,170000,1,2,56,38,49,59,36,58,50,36,52,59,69,69,65,53,67,40,64,62,65,34,60,55,46,51,35,49,54,55,55,6,6,11,6,14
244090,20,185.42,82.1,58,70,170000,1,1,11,6,15,16,8,10,15,10,22,19,26,30,25,47,37,20,46,20,62,8,29,9,10,29,12,36,14,11,11,62,61,59,54,55
243066,22,154.94,67.1,58,67,200000,1,2,56,57,53,60,45,58,59,53,62,62,75,69,70,53,69,53,65,59,49,50,65,38,57,54,54,47,51,51,51,10,10,6,8,8
234106,21,182.88,74.8,58,71,220000,1,2,52,28,55,57,30,55,35,30,55,44,64,66,60,52,63,58,67,65,66,35,56,56,39,35,38,44,59,55,58,8,12,9,14,8
232314,21,154.94,78.9,58,68,210000,1,2,51,51,39,55,38,58,42,39,56,56,78,77,68,44,58,49,52,53,70,38,40,36,52,52,63,46,32,35,42,11,7,11,8,12
215418,22,185.42,86.2,58,70,180000,1,1,11,9,11,23,7,14,19,6,24,26,48,38,25,56,53,24,60,40,57,15,17,18,7,21,10,27,28,19,19,54,60,56,55,58
246649,17,185.42,72.1,58,76,250000,1,2,50,51,43,67,43,56,53,50,64,56,57,69,51,51,58,52,53,50,64,39,44,30,46,63,57,63,37,48,50,14,10,6,6,9
202617,28,187.96,79.8,58,61,110000,1,1,16,16,26,29,12,21,24,24,30,27,33,28,35,54,41,39,38,27,43,11,22,26,11,21,27,23,20,23,19,58,57,54,56,61
192120,31,193.04,78,58,58,80000,1,1,17,11,10,23,5,12,17,18,42,20,36,49,35,54,25,8,69,35,34,15,35,12,10,60,15,53,12,10,3,59,62,56,58,52
232825,24,175.26,73.9,58,62,170000,1,2,47,44,47,64,45,58,49,36,53,63,54,58,61,60,64,52,35,51,52,37,44,24,64,53,44,60,45,33,32,15,14,13,8,9
236664,19,172.72,67.1,58,78,260000,1,2,55,49,39,62,41,65,44,46,58,58,81,83,79,51,85,52,76,49,40,44,27,22,48,44,53,42,34,38,31,14,10,12,11,10
247158,20,182.88,69.9,58,65,130000,1,1,12,11,14,22,8,8,11,13,23,12,19,24,31,45,42,25,58,24,45,8,21,13,5,21,11,34,8,13,15,60,56,57,57,61
240502,21,152.4,76.2,58,67,170000,1,2,51,34,44,53,35,57,39,41,47,54,73,68,65,50,72,38,57,68,65,37,55,54,45,34,42,46,60,55,60,12,11,5,10,9
232566,21,190.5,78.9,58,68,160000,1,1,12,9,13,19,6,8,14,14,21,19,16,24,22,54,22,16,31,17,64,7,33,16,12,24,15,22,6,11,10,61,55,55,50,62
222582,27,154.94,73.9,58,59,120000,1,2,49,18,68,42,24,24,23,25,27,40,69,63,64,59,61,32,70,70,78,21,52,60,48,35,38,55,51,58,56,6,12,7,7,10
246133,18,175.26,69.9,58,69,170000,1,2,55,32,45,38,28,60,39,31,34,50,67,63,59,53,69,35,59,59,52,33,61,59,46,38,44,48,56,64,60,9,12,14,5,14
240245,20,152.4,77.1,58,75,230000,1,1,32,12,21,57,11,12,30,31,44,21,29,30,34,52,46,48,56,26,42,20,27,23,12,48,31,45,10,10,11,55,58,53,50,67
245362,23,187.96,89.8,58,66,160000,1,2,36,20,47,41,29,34,28,22,33,33,66,58,43,51,56,38,70,62,85,19,74,51,22,31,25,47,58,57,51,12,12,6,15,12
244082,19,172.72,64.9,58,69,210000,1,2,45,60,53,52,61,58,31,27,33,55,69,68,75,57,82,57,69,52,38,42,31,16,59,43,55,48,18,18,14,8,8,13,11,7
235122,21,175.26,79.8,58,71,220000,1,2,35,24,52,46,29,41,35,33,33,34,43,44,58,45,71,41,66,59,68,23,47,53,32,29,48,40,55,67,68,8,6,8,5,14
243825,29,152.4,74.8,58,58,100000,1,2,40,27,51,33,32,63,35,33,26,36,62,61,57,57,66,32,56,63,56,28,58,60,47,39,48,45,68,70,69,9,9,11,13,7
232817,22,185.42,79.8,58,68,160000,1,1,8,7,14,24,6,12,13,14,18,15,30,33,43,47,41,22,52,24,53,11,18,10,6,27,21,39,20,13,10,60,61,54,58,55
221809,22,152.4,72.1,58,66,160000,1,2,51,26,52,51,23,57,50,28,48,54,69,69,56,52,62,50,71,76,63,26,65,52,56,41,35,46,53,58,57,15,14,10,10,14
244592,17,152.4,71.2,58,84,280000,1,2,30,63,58,44,35,47,39,28,32,58,66,70,75,51,78,55,67,71,67,53,38,12,54,42,66,45,36,16,12,11,13,12,14,8
239984,22,185.42,73,58,70,200000,1,2,20,12,52,32,27,24,26,25,28,32,52,64,62,41,59,34,70,62,69,18,48,61,20,27,31,38,58,65,57,9,11,9,7,14
232560,31,187.96,77.1,58,58,80000,1,1,13,6,13,24,7,7,11,14,22,13,13,12,21,56,18,17,15,14,61,8,17,13,5,46,17,52,9,12,11,52,56,59,65,53
247151,21,172.72,67.1,58,67,200000,1,2,56,52,39,54,50,60,46,39,42,58,77,71,70,53,67,59,46,53,42,48,29,17,56,51,60,54,27,29,26,14,7,12,10,7
237423,21,187.96,79.8,58,69,220000,1,2,38,56,55,53,51,55,42,38,40,59,73,74,68,51,67,58,68,69,65,43,31,22,54,53,53,54,28,27,22,9,10,10,11,7
185187,34,187.96,83,58,58,50000,1,2,36,31,57,52,47,47,30,32,53,54,31,46,56,55,65,51,66,42,83,36,72,55,48,49,52,51,57,48,45,8,14,12,6,12
227427,22,187.96,83,58,65,180000,1,2,27,62,63,52,48,52,33,36,28,52,54,58,46,51,48,60,62,55,71,53,56,21,55,49,60,53,27,30,30,15,10,16,14,8
244578,26,154.94,72.1,58,62,120000,1,1,11,7,13,15,8,8,13,12,24,17,43,36,42,40,49,17,58,16,40,6,19,6,6,46,13,38,20,11,14,62,58,59,58,59
243810,19,154.94,78,58,78,210000,1,1,13,9,12,24,5,10,12,12,17,12,33,28,39,50,46,20,57,30,45,6,16,12,6,37,17,45,20,14,12,61,54,55,57,62
240482,21,162.56,67.1,58,72,250000,1,2,50,30,49,50,29,61,38,34,26,51,68,64,56,55,90,31,58,55,40,28,56,57,45,37,39,39,50,63,62,7,10,12,8,5
237922,20,175.26,83,58,67,150000,1,1,14,11,16,30,9,12,16,15,19,13,25,28,38,46,56,17,57,19,55,8,27,13,9,36,30,45,14,16,15,59,58,55,56,61
227682,21,172.72,66.2,58,71,240000,1,2,30,48,40,65,24,58,47,34,61,61,67,64,63,58,78,45,52,44,31,35,45,57,42,59,44,43,50,59,46,11,14,9,11,15
177761,33,172.72,71.2,58,58,70000,1,2,54,51,59,54,33,53,33,24,52,57,51,53,66,60,83,50,75,66,65,51,65,61,27,49,56,55,51,58,57,12,15,14,12,8
242017,23,170.18,73,58,67,200000,1,2,60,57,43,41,40,64,35,34,31,61,71,77,81,44,80,61,43,59,54,40,34,21,54,41,53,43,45,25,27,10,5,9,7,7
232545,20,152.4,73,58,76,280000,1,3,53,59,52,54,60,62,60,42,42,60,63,65,69,42,71,65,53,63,55,62,38,26,52,55,61,55,30,28,30,9,8,7,7,8
240734,18,187.96,77.1,58,78,250000,1,2,40,39,50,64,30,55,40,35,55,60,59,58,60,59,64,53,52,54,58,43,68,54,51,58,45,60,60,52,42,14,12,5,13,6
231006,22,154.94,69.9,58,67,200000,1,2,48,49,59,57,44,56,49,44,55,57,60,64,57,60,46,53,73,76,68,50,61,59,54,56,48,58,58,58,57,7,8,14,13,8
245853,22,154.94,78.9,58,65,150000,1,2,56,36,48,52,35,53,31,36,47,52,64,61,52,54,57,44,56,62,61,41,58,58,49,39,40,45,51,63,60,8,13,9,9,9
242525,21,182.88,73,58,70,200000,1,2,41,28,51,63,31,49,36,36,61,50,64,65,65,54,62,54,66,65,60,36,67,52,35,54,39,58,56,57,58,5,9,6,9,6
232285,21,152.4,64,58,70,230000,1,2,53,52,48,54,47,59,52,50,53,57,72,68,72,45,65,55,58,74,54,52,57,43,53,56,53,53,20,49,48,6,12,12,6,6
244572,22,170.18,63,58,69,220000,1,2,61,53,51,63,50,64,52,41,53,61,55,50,61,44,85,65,39,50,47,49,34,28,57,55,62,54,36,36,39,8,12,8,5,7
240987,19,154.94,74.8,58,78,210000,1,1,10,8,14,21,6,13,12,11,23,16,30,29,28,50,43,17,56,20,46,9,24,12,7,34,11,41,14,14,12,60,55,57,52,63
236379,21,175.26,69.9,58,71,240000,1,3,52,50,44,61,48,59,50,52,54,57,68,67,78,50,76,53,53,67,51,54,39,53,55,56,51,56,44,52,47,15,10,14,15,9
242266,21,195.58,91.2,58,69,170000,1,1,11,8,10,24,6,14,11,11,27,11,18,26,25,38,26,24,32,25,62,9,17,14,8,21,14,32,10,12,10,64,58,56,62,55
187993,31,185.42,84.8,58,58,120000,1,2,45,68,62,50,61,60,46,42,44,48,54,51,48,47,62,61,39,58,32,62,38,42,63,46,53,49,19,13,14,10,14,10,10,14
246616,19,182.88,73,58,69,180000,1,2,39,29,61,60,30,25,29,24,55,53,55,55,52,53,63,42,67,60,60,31,49,60,30,39,41,43,59,57,48,13,12,9,14,7
178008,31,170.18,73,58,58,110000,1,2,53,56,27,67,46,43,39,59,64,60,66,61,68,56,60,60,41,65,44,62,79,51,35,45,36,40,55,66,62,10,16,10,14,11
246103,20,182.88,77.1,58,66,160000,1,2,32,22,55,45,25,33,33,24,41,36,65,63,43,46,50,40,65,62,66,28,55,55,27,24,34,45,53,66,64,8,15,7,12,11
243287,22,182.88,68,58,65,180000,1,2,35,29,40,63,25,51,34,39,61,59,61,63,59,56,65,48,71,69,59,42,58,63,30,58,41,60,58,59,46,14,11,10,11,8
246870,23,152.4,69.9,58,65,150000,1,2,50,29,46,39,32,61,32,36,26,44,60,58,59,56,69,32,64,59,48,29,59,55,48,40,43,43,59,70,68,10,14,12,7,15
245846,18,170.18,66.2,58,78,220000,1,2,53,30,50,58,34,57,48,32,56,54,73,77,69,52,68,52,65,77,64,48,52,52,41,47,31,59,51,53,51,14,7,7,14,14
